repo	deployment_id	sha	ref	deployment_created_at	deployment_updated_at	latest_status	status_created_at	deploy_at	environment_url	log_url	creator_login	pages_url	pages_cname	pages_build_type	pages_source_branch
louispaulet/link_list	905272470	f063d42a8d365c3639a2a1dd9d5371b8a3fa62de	main	2023-05-15T04:02:15Z	2023-05-15T04:06:07Z	inactive	2023-05-15T04:06:07Z	2023-05-15T04:02:30Z	https://link-list.thefrenchartist.dev/	https://github.com/louispaulet/link_list/actions/runs/4976347283/jobs/8904331157	louispaulet	https://louispaulet.github.io/link_list/		legacy	main
louispaulet/relationship_graphs	905267578	e1441f319b2f675185f6571ffd8e17d33c25853a	main	2023-05-15T03:53:24Z	2023-05-15T03:53:41Z	success	2023-05-15T03:53:41Z	2023-05-15T03:53:41Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4976305592/jobs/8904250533	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905263853	e3dafeaf3d019e95ec1e32a28260a1349ef83c11	main	2023-05-15T03:46:09Z	2023-05-15T03:53:42Z	inactive	2023-05-15T03:53:42Z	2023-05-15T03:46:29Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4976276230/jobs/8904197320	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905251321	5b0f5eeb2ac8babf297c557a1bc5b817300eb025	main	2023-05-15T03:23:07Z	2023-05-15T03:46:29Z	inactive	2023-05-15T03:46:29Z	2023-05-15T03:23:26Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4976176328/jobs/8904011871	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905238699	66134f25736dbbbf9b8b37bbac2f9764ee139eaf	main	2023-05-15T03:02:37Z	2023-05-15T03:23:27Z	inactive	2023-05-15T03:23:27Z	2023-05-15T03:02:54Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4976048045/jobs/8903775310	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905224748	b3192489922574f58c2a818eec2458310a8435f8	main	2023-05-15T02:38:06Z	2023-05-15T03:02:54Z	inactive	2023-05-15T03:02:54Z	2023-05-15T02:38:21Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975923433/jobs/8903546512	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905219883	54e7acbf064882d0d6299def36037e2e6974db64	main	2023-05-15T02:28:59Z	2023-05-15T02:38:22Z	inactive	2023-05-15T02:38:22Z	2023-05-15T02:29:14Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975874742/jobs/8903443464	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905163037	b719b6b33f910824220e0456ba6728f29a96918b	main	2023-05-15T00:43:39Z	2023-05-15T02:29:15Z	inactive	2023-05-15T02:29:14Z	2023-05-15T00:43:54Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975308646/jobs/8902366269	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905159727	d1e4e0af22677a982f6302415fe2a8eed98c8c41	main	2023-05-15T00:35:51Z	2023-05-15T00:43:55Z	inactive	2023-05-15T00:43:55Z	2023-05-15T00:36:07Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975274071/jobs/8902299533	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905154219	f0e3f354c4fa186442af5a07cebe36397dcd2a03	main	2023-05-15T00:24:20Z	2023-05-15T00:36:07Z	inactive	2023-05-15T00:36:07Z	2023-05-15T00:24:39Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975218357/jobs/8902190391	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/link_list	905144419	89ce339212d28fae747169e82e7b48e66398b9dc	main	2023-05-15T00:04:12Z	2023-05-15T04:02:30Z	inactive	2023-05-15T04:02:30Z	2023-05-15T00:04:28Z	https://link-list.thefrenchartist.dev/	https://github.com/louispaulet/link_list/actions/runs/4975111638/jobs/8901975627	louispaulet	https://louispaulet.github.io/link_list/		legacy	main
louispaulet/relationship_graphs	905143981	b8c8ee9c0f9514bf2c26fa1f8e251f69de48e02b	main	2023-05-15T00:03:23Z	2023-05-15T00:24:39Z	inactive	2023-05-15T00:24:39Z	2023-05-15T00:03:41Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975107148/jobs/8901966533	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905141971	0db5905a19d54be67658e02766da2e8960ebc040	main	2023-05-14T23:59:20Z	2023-05-15T00:03:41Z	inactive	2023-05-15T00:03:41Z	2023-05-14T23:59:36Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975088118/jobs/8901927606	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905139652	8558ff36bdc5be49755fc4611ba101f7311defb6	main	2023-05-14T23:53:03Z	2023-05-14T23:59:36Z	inactive	2023-05-14T23:59:36Z	2023-05-14T23:53:21Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975071146/jobs/8901897661	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905136439	059e4ea2269ba0e405b54ca354185df11b722a06	main	2023-05-14T23:45:15Z	2023-05-14T23:53:21Z	inactive	2023-05-14T23:53:21Z	2023-05-14T23:45:30Z	https://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975047259/jobs/8901856410	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905134687	ab93bfb46385264b5c6ab900f78b76a1a3223160	main	2023-05-14T23:40:34Z	2023-05-14T23:40:51Z	success	2023-05-14T23:40:51Z	2023-05-14T23:40:51Z	http://character-relationships.thefrenchartist.dev/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975033523/jobs/8901834587	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/relationship_graphs	905132974	d719db28373e23f0cbee9cce094bca44a08eaae4	main	2023-05-14T23:35:59Z	2023-05-14T23:36:14Z	success	2023-05-14T23:36:14Z	2023-05-14T23:36:14Z	https://louispaulet.github.io/relationship_graphs/	https://github.com/louispaulet/relationship_graphs/actions/runs/4975018784/jobs/8901811787	louispaulet	https://character-relationships.thefrenchartist.dev/	character-relationships.thefrenchartist.dev	legacy	main
louispaulet/light_json_to_MTG	886358883	6dfc9d1ad5c0ffc659e58af5102f6a33d95e2bb2	main	2023-04-28T14:47:34Z	2023-04-28T14:47:55Z	success	2023-04-28T14:47:55Z	2023-04-28T14:47:55Z	https://louispaulet.github.io/light_json_to_MTG/	https://github.com/louispaulet/light_json_to_MTG/actions/runs/4831858167/jobs/8609873109	louispaulet	https://louispaulet.github.io/light_json_to_MTG/		legacy	main
louispaulet/light_json_to_MTG	886317966	7073ec852fb53134bd235c7122d610c7d00768db	main	2023-04-28T14:19:09Z	2023-04-28T14:47:56Z	inactive	2023-04-28T14:47:56Z	2023-04-28T14:19:24Z	https://louispaulet.github.io/light_json_to_MTG/	https://github.com/louispaulet/light_json_to_MTG/actions/runs/4831601144/jobs/8609271931	louispaulet	https://louispaulet.github.io/light_json_to_MTG/		legacy	main
louispaulet/light_json_to_MTG	885505918	8fa71d957215dc0f51d9ae613d4903a9e29bb55c	main	2023-04-27T23:59:46Z	2023-04-28T14:19:25Z	inactive	2023-04-28T14:19:25Z	2023-04-28T00:00:04Z	https://louispaulet.github.io/light_json_to_MTG/	https://github.com/louispaulet/light_json_to_MTG/actions/runs/4825511815/jobs/8596439373	louispaulet	https://louispaulet.github.io/light_json_to_MTG/		legacy	main
louispaulet/parody_news_website	873156552	1cd242bd195229128e322843fafc06f0d10dd020	main	2023-04-18T15:52:41Z	2023-04-18T15:53:03Z	success	2023-04-18T15:53:03Z	2023-04-18T15:53:03Z	https://louispaulet.github.io/parody_news_website/	https://github.com/louispaulet/parody_news_website/actions/runs/4734380380/jobs/8403231001	louispaulet	https://louispaulet.github.io/parody_news_website/		legacy	main
louispaulet/link_list	872802608	76f967362c276fe73e27176ba92b4a0bdb3e9f8b	main	2023-04-18T11:58:34Z	2023-05-15T00:04:28Z	inactive	2023-05-15T00:04:28Z	2023-04-18T11:58:53Z	https://link-list.thefrenchartist.dev/	https://github.com/louispaulet/link_list/actions/runs/4732054653/jobs/8397743370	louispaulet	https://louispaulet.github.io/link_list/		legacy	main
louispaulet/qag_viewer	870649171	5df0c340dd469f705d90e22a42102b15b622d6cd	main	2023-04-16T23:57:54Z	2023-04-16T23:58:10Z	success	2023-04-16T23:58:10Z	2023-04-16T23:58:10Z	https://qag-viewer.thefrenchartist.dev/	https://github.com/louispaulet/qag_viewer/actions/runs/4716023853/jobs/8363373486	louispaulet	https://qag-viewer.thefrenchartist.dev/	qag-viewer.thefrenchartist.dev	legacy	main
louispaulet/qag_viewer	870547333	aca40270ea04cf39e7a1a4757c4d568acc9b761f	main	2023-04-16T20:22:42Z	2023-04-16T23:58:10Z	inactive	2023-04-16T23:58:10Z	2023-04-16T20:22:59Z	https://qag-viewer.thefrenchartist.dev/	https://github.com/louispaulet/qag_viewer/actions/runs/4715220736/jobs/8362070403	louispaulet	https://qag-viewer.thefrenchartist.dev/	qag-viewer.thefrenchartist.dev	legacy	main
louispaulet/qag_viewer	870542150	3b56d7c39e5d026bfeca2501ce348bf53f409b6e	main	2023-04-16T20:12:57Z	2023-04-16T20:23:00Z	inactive	2023-04-16T20:23:00Z	2023-04-16T20:13:13Z	https://qag-viewer.thefrenchartist.dev/	https://github.com/louispaulet/qag_viewer/actions/runs/4715174511/jobs/8361997402	louispaulet	https://qag-viewer.thefrenchartist.dev/	qag-viewer.thefrenchartist.dev	legacy	main
louispaulet/recipe_display	869336257	d94b87f1e29592d6d05a5cce38e71e8efd0cc386	master	2023-04-15T01:12:36Z	2023-04-15T01:12:52Z	success	2023-04-15T01:12:52Z	2023-04-15T01:12:52Z	https://easy-recipes.thefrenchartist.dev/	https://github.com/louispaulet/recipe_display/actions/runs/4705193562/jobs/8345523908	louispaulet	https://easy-recipes.thefrenchartist.dev/	easy-recipes.thefrenchartist.dev	legacy	master
louispaulet/link_list	869234174	ceef671b4bfd0d70c8a9b711d1bd3f6d50aa848b	main	2023-04-14T22:11:15Z	2023-04-18T11:58:53Z	inactive	2023-04-18T11:58:53Z	2023-04-14T22:11:35Z	https://link-list.thefrenchartist.dev/	https://github.com/louispaulet/link_list/actions/runs/4704293766/jobs/8343795648	louispaulet	https://louispaulet.github.io/link_list/		legacy	main
louispaulet/qag_viewer	869202580	348924921e3e291b6dfc8a2358714aec2e7e58e1	main	2023-04-14T21:32:24Z	2023-04-16T20:13:13Z	inactive	2023-04-16T20:13:13Z	2023-04-14T21:32:41Z	https://qag-viewer.thefrenchartist.dev/	https://github.com/louispaulet/qag_viewer/actions/runs/4704065387/jobs/8343316012	louispaulet	https://qag-viewer.thefrenchartist.dev/	qag-viewer.thefrenchartist.dev	legacy	main
louispaulet/qag_viewer	869186954	933bd06d9d3d21ce005f58aaaffe8d3171a385da	main	2023-04-14T21:13:41Z	2023-04-14T21:32:42Z	inactive	2023-04-14T21:32:42Z	2023-04-14T21:13:59Z	https://qag-viewer.thefrenchartist.dev/	https://github.com/louispaulet/qag_viewer/actions/runs/4703950795/jobs/8343072722	louispaulet	https://qag-viewer.thefrenchartist.dev/	qag-viewer.thefrenchartist.dev	legacy	main
louispaulet/qag_viewer	869185889	e8fe0d229cc12cd3767b288d38e2cf63dff38059	main	2023-04-14T21:12:29Z	2023-04-14T21:12:49Z	success	2023-04-14T21:12:49Z	2023-04-14T21:12:49Z	https://louispaulet.github.io/qag_viewer/	https://github.com/louispaulet/qag_viewer/actions/runs/4703941303/jobs/8343054722	louispaulet	https://qag-viewer.thefrenchartist.dev/	qag-viewer.thefrenchartist.dev	legacy	main
louispaulet/qag_viewer	869183024	db79d310b8f4d07f91f8de3551daa9abbe4ac9ed	main	2023-04-14T21:09:20Z	2023-04-14T21:09:37Z	success	2023-04-14T21:09:37Z	2023-04-14T21:09:37Z	http://qag-viewer.thefrenchartist.dev/	https://github.com/louispaulet/qag_viewer/actions/runs/4703918429/jobs/8343006506	louispaulet	https://qag-viewer.thefrenchartist.dev/	qag-viewer.thefrenchartist.dev	legacy	main
louispaulet/qag_viewer	869182208	bf1049523911a365dcdbc527acd7f46968ad3681	main	2023-04-14T21:08:31Z	2023-04-14T21:08:51Z	error	2023-04-14T21:08:51Z		http://qag-viewer.thefrenchartist.dev/	https://github.com/louispaulet/qag_viewer/actions/runs/4703911266/jobs/8342993255	louispaulet	https://qag-viewer.thefrenchartist.dev/	qag-viewer.thefrenchartist.dev	legacy	main
louispaulet/card_share	866518685	d0510b359df0d961d9cf4de559a27f3bd93c4750	main	2023-04-13T03:11:14Z	2023-04-13T03:11:33Z	success	2023-04-13T03:11:33Z	2023-04-13T03:11:33Z	http://card-share.thefrenchartist.dev/	https://github.com/louispaulet/card_share/actions/runs/4685105218/jobs/8301905230	louispaulet	https://louispaulet.github.io/card_share/		legacy	main
louispaulet/card_share	866514612	8549f3afa2218b2a854accf216722aa253aaf688	main	2023-04-13T03:05:18Z	2023-04-13T03:11:33Z	inactive	2023-04-13T03:11:33Z	2023-04-13T03:05:35Z	http://card-share.thefrenchartist.dev/	https://github.com/louispaulet/card_share/actions/runs/4685066856/jobs/8301835102	louispaulet	https://louispaulet.github.io/card_share/		legacy	main
louispaulet/card_share	866503220	8c425607960db498d942d6d89a0a732b61d169c4	main	2023-04-13T02:47:48Z	2023-04-13T03:05:35Z	inactive	2023-04-13T03:05:35Z	2023-04-13T02:48:04Z	http://card-share.thefrenchartist.dev/	https://github.com/louispaulet/card_share/actions/runs/4684980623/jobs/8301661046	louispaulet	https://louispaulet.github.io/card_share/		legacy	main
louispaulet/link_list	866501023	629a309cc5f6699bfa9cdd4dbe581ea67cfdb7d8	main	2023-04-13T02:44:45Z	2023-04-14T22:11:36Z	inactive	2023-04-14T22:11:36Z	2023-04-13T02:45:03Z	https://link-list.thefrenchartist.dev/	https://github.com/louispaulet/link_list/actions/runs/4684962743/jobs/8301630069	louispaulet	https://louispaulet.github.io/link_list/		legacy	main
louispaulet/card_share	866499085	cd75455713b532e77c75ae07ce2d6b5457a8a5ad	main	2023-04-13T02:41:50Z	2023-04-13T02:48:04Z	inactive	2023-04-13T02:48:04Z	2023-04-13T02:42:10Z	http://card-share.thefrenchartist.dev/	https://github.com/louispaulet/card_share/actions/runs/4684946831/jobs/8301601124	louispaulet	https://louispaulet.github.io/card_share/		legacy	main
louispaulet/card_share	866489215	9edb096bcdf7dca36a8d2c708dfcddc91b1a9ac4	main	2023-04-13T02:26:49Z	2023-04-13T02:42:10Z	inactive	2023-04-13T02:42:10Z	2023-04-13T02:27:11Z	http://card-share.thefrenchartist.dev/	https://github.com/louispaulet/card_share/actions/runs/4684860541/jobs/8301428930	louispaulet	https://louispaulet.github.io/card_share/		legacy	main
louispaulet/recipe_display	866465761	e026839456f4917d3087df6a7e7d26fc84bb79f7	master	2023-04-13T01:50:46Z	2023-04-15T01:12:52Z	inactive	2023-04-15T01:12:52Z	2023-04-13T01:51:04Z	https://easy-recipes.thefrenchartist.dev/	https://github.com/louispaulet/recipe_display/actions/runs/4684641703/jobs/8301003731	louispaulet	https://easy-recipes.thefrenchartist.dev/	easy-recipes.thefrenchartist.dev	legacy	master
louispaulet/recipe_display	866449042	d05011871958daa9caac61f02beb7f6d01f316d4	master	2023-04-13T01:23:50Z	2023-04-13T01:51:05Z	inactive	2023-04-13T01:51:05Z	2023-04-13T01:24:08Z	https://easy-recipes.thefrenchartist.dev/	https://github.com/louispaulet/recipe_display/actions/runs/4684501233/jobs/8300716228	louispaulet	https://easy-recipes.thefrenchartist.dev/	easy-recipes.thefrenchartist.dev	legacy	master
louispaulet/recipe_display	866417191	a125a2d06556764900a546555216c35f3b2bc145	master	2023-04-13T00:32:48Z	2023-04-13T01:24:08Z	inactive	2023-04-13T01:24:08Z	2023-04-13T00:33:08Z	https://easy-recipes.thefrenchartist.dev/	https://github.com/louispaulet/recipe_display/actions/runs/4684206101/jobs/8300115225	louispaulet	https://easy-recipes.thefrenchartist.dev/	easy-recipes.thefrenchartist.dev	legacy	master
louispaulet/recipe_display	866410483	f6c33513723e5a3a6361ae33cbb90c7a573cf11c	master	2023-04-13T00:21:49Z	2023-04-13T00:33:09Z	inactive	2023-04-13T00:33:08Z	2023-04-13T00:22:05Z	https://easy-recipes.thefrenchartist.dev/	https://github.com/louispaulet/recipe_display/actions/runs/4684142654/jobs/8299979452	louispaulet	https://easy-recipes.thefrenchartist.dev/	easy-recipes.thefrenchartist.dev	legacy	master
louispaulet/recipe_display	866403680	f18acc10ffcb2184c8b346049443f83d212ff836	master	2023-04-13T00:12:10Z	2023-04-13T00:22:06Z	inactive	2023-04-13T00:22:06Z	2023-04-13T00:12:29Z	https://easy-recipes.thefrenchartist.dev/	https://github.com/louispaulet/recipe_display/actions/runs/4684078443/jobs/8299840937	louispaulet	https://easy-recipes.thefrenchartist.dev/	easy-recipes.thefrenchartist.dev	legacy	master
louispaulet/recipe_display	866397602	9212328a4f69c97e2c60a5a59a8ac8ab9deb0469	master	2023-04-13T00:03:58Z	2023-04-13T00:12:29Z	inactive	2023-04-13T00:12:29Z	2023-04-13T00:04:18Z	https://easy-recipes.thefrenchartist.dev/	https://github.com/louispaulet/recipe_display/actions/runs/4684023083/jobs/8299719336	louispaulet	https://easy-recipes.thefrenchartist.dev/	easy-recipes.thefrenchartist.dev	legacy	master
louispaulet/link_list	866392210	bfe42512c77fb10e797659e86ff78e92c81b9ac8	main	2023-04-12T23:55:40Z	2023-04-13T02:45:03Z	inactive	2023-04-13T02:45:03Z	2023-04-12T23:55:56Z	https://link-list.thefrenchartist.dev/	https://github.com/louispaulet/link_list/actions/runs/4683975862/jobs/8299619322	louispaulet	https://louispaulet.github.io/link_list/		legacy	main
louispaulet/recipe_display	866355096	b42746934aec2e03af15edc41c5e2055e2e0feeb	master	2023-04-12T23:02:43Z	2023-04-13T00:04:18Z	inactive	2023-04-13T00:04:18Z	2023-04-12T23:03:01Z	https://easy-recipes.thefrenchartist.dev/	https://github.com/louispaulet/recipe_display/actions/runs/4683674561/jobs/8299020061	louispaulet	https://easy-recipes.thefrenchartist.dev/	easy-recipes.thefrenchartist.dev	legacy	master
louispaulet/recipe_display	866353777	7efa1802904a038c0737140266615ab8c18ad1cb	master	2023-04-12T23:01:03Z	2023-04-12T23:01:20Z	success	2023-04-12T23:01:20Z	2023-04-12T23:01:20Z	https://louispaulet.github.io/recipe_display/	https://github.com/louispaulet/recipe_display/actions/runs/4683662125/jobs/8298994039	louispaulet	https://easy-recipes.thefrenchartist.dev/	easy-recipes.thefrenchartist.dev	legacy	master
louispaulet/recipe_display	866351006	f8133588213058fb2db88f4b30ad1e82f0a49501	master	2023-04-12T22:57:04Z	2023-04-12T22:57:21Z	success	2023-04-12T22:57:21Z	2023-04-12T22:57:21Z	http://easy-recipes.thefrenchartist.dev/	https://github.com/louispaulet/recipe_display/actions/runs/4683640936/jobs/8298947881	louispaulet	https://easy-recipes.thefrenchartist.dev/	easy-recipes.thefrenchartist.dev	legacy	master
louispaulet/menu_display	864973498	5fea42a7afdadd522a7590f822a14b09bf33aa4e	main	2023-04-12T02:27:16Z	2023-04-12T02:27:34Z	success	2023-04-12T02:27:34Z	2023-04-12T02:27:34Z	https://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display/actions/runs/4673960611/jobs/8277712209	louispaulet	http://exquisite-menus-old.thefrenchartist.dev/	exquisite-menus-old.thefrenchartist.dev	legacy	main
louispaulet/menu_display	864959041	44a9af6cdfb6bf6a5e50dc551257c7f23e381c8d	main	2023-04-12T02:04:37Z	2023-04-12T02:27:34Z	inactive	2023-04-12T02:27:34Z	2023-04-12T02:04:57Z	https://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display/actions/runs/4673820065/jobs/8277435047	louispaulet	http://exquisite-menus-old.thefrenchartist.dev/	exquisite-menus-old.thefrenchartist.dev	legacy	main
